Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2005,6,3,5,,1228,,1327,"DL",1226,"N3769L",,59,,,,"ATL","SAV",215,0,0,1,"C",0,0,0,0,0,0
2005,6,4,6,1821,1821,2038,2024,"DL",776,"N637DL",317,303,298,14,0,"ATL","OAK",2130,7,12,0,,0,0,0,0,0,0
2005,6,4,6,2112,2103,2222,2224,"DL",1197,"N962DL",70,81,54,-2,9,"SDF","ATL",321,9,7,0,,0,0,0,0,0,0
2005,6,5,7,1343,1345,1516,1525,"DL",1281,"N3736C",93,100,75,-9,-2,"ATL","PBI",545,5,13,0,,0,0,0,0,0,0
2005,6,5,7,1637,1640,2201,2208,"DL",1666,"N302WA",204,208,182,-7,-3,"SLC","DTW",1481,9,13,0,,0,0,0,0,0,0
2005,6,6,1,1407,1410,1648,1654,"DL",1986,"N6710E",161,164,124,-6,-3,"LGA","MCO",950,6,31,0,,0,0,0,0,0,0
2005,6,7,2,759,800,1011,1027,"DL",640,"N138DL",132,147,106,-16,-1,"LGA","ATL",761,8,18,0,,0,0,0,0,0,0
2005,6,7,2,952,951,1103,1045,"DL",1025,"N312WA",131,114,95,18,1,"SLC","SNA",588,6,30,0,,0,0,0,18,0,0
2005,6,8,3,1853,1854,2032,2024,"DL",1427,"N928DL",99,90,68,8,-1,"ATL","SRQ",445,8,23,0,,0,0,0,0,0,0
2005,6,8,3,1902,1902,1912,1910,"DL",1593,"N929DL",70,68,43,2,0,"ATL","PNS",272,6,21,0,,0,0,0,0,0,0
2005,6,9,4,1301,1252,1424,1435,"DL",1600,"N601DL",83,103,75,-11,9,"RSW","ATL",515,7,1,0,,0,0,0,0,0,0
2005,6,9,4,801,730,902,828,"DL",1942,"N242DL",61,58,47,34,31,"DCA","LGA",214,3,11,0,,0,31,0,3,0,0
2005,6,9,4,1103,1110,1345,1402,"DL",2047,"N6706Q",162,172,144,-17,-7,"LGA","TPA",1011,2,16,0,,0,0,0,0,0,0
2005,6,10,5,1102,1100,1421,1409,"DL",186,"N152DL",139,129,105,12,2,"DFW","ATL",732,7,27,0,,0,0,0,0,0,0
2005,6,10,5,,1853,,2036,"DL",531,"N304DL",,103,,,,"RIC","ATL",481,0,0,1,"A",0,0,0,0,0,0
2005,6,11,6,903,906,1047,1039,"DL",325,"N376DA",104,93,76,8,-3,"CVG","ATL",373,11,17,0,,0,0,0,0,0,0
2005,6,11,6,1054,1057,1400,1402,"DL",518,"N376DL",126,125,103,-2,-3,"MSY","CVG",700,9,14,0,,0,0,0,0,0,0
2005,6,11,6,2111,2055,2158,2144,"DL",752,"N3762Y",227,229,209,14,16,"CVG","PHX",1569,4,14,0,,0,0,0,0,0,0
2005,6,11,6,833,838,1108,1109,"DL",1194,"N903DE",95,91,70,-1,-5,"IND","ATL",432,9,16,0,,0,0,0,0,0,0
2005,6,12,7,707,715,1048,1054,"DL",242,"N123DN",221,219,197,-6,-8,"SJU","ATL",1547,12,12,0,,0,0,0,0,0,0
2005,6,12,7,,1615,,1807,"DL",1465,"N977DL",,112,,,,"IAD","ATL",533,0,0,1,"B",0,0,0,0,0,0
2005,6,13,1,1732,1725,2042,2030,"DL",611,"N919DL",130,125,113,12,7,"SAT","ATL",874,6,11,0,,0,0,0,0,0,0
2005,6,13,1,1132,1135,1236,1238,"DL",819,"N308DL",64,63,45,-2,-3,"TLH","ATL",223,12,7,0,,0,0,0,0,0,0
2005,6,13,1,849,851,1050,1101,"DL",835,"N845MH",301,310,275,-11,-2,"ATL","SEA",2182,11,15,0,,0,0,0,0,0,0
2005,6,13,1,1007,1004,1155,1156,"DL",1151,"N115DA",108,112,86,-1,3,"ATL","MIA",595,7,15,0,,0,0,0,0,0,0
2005,6,13,1,1309,1248,2041,2030,"DL",1276,"N116DL",272,282,249,11,21,"PDX","ATL",2172,13,10,0,,0,0,0,0,0,0
2005,6,13,1,1219,1220,1714,1711,"DL",1782,"N618DL",175,171,144,3,-1,"DEN","ATL",1199,8,23,0,,0,0,0,0,0,0
2005,6,14,2,1834,1831,1957,1956,"DL",501,"N966DL",143,145,118,1,3,"ATL","SAT",874,4,21,0,,0,0,0,0,0,0
2005,6,14,2,1828,1736,2056,2000,"DL",752,"N3764D",148,144,121,56,52,"BOS","CVG",752,6,21,0,,0,0,0,29,0,27
2005,6,14,2,1130,1137,1405,1410,"DL",1849,"N998DL",155,153,132,-5,-7,"PVD","ATL",903,8,15,0,,0,0,0,0,0,0
2005,6,14,2,636,645,914,932,"DL",2055,"N695DA",158,167,130,-18,-9,"JFK","TPA",1005,4,24,0,,0,0,0,0,0,0
2005,6,16,4,1636,1624,1642,1626,"DL",1051,"N903DL",66,62,38,16,12,"ATL","BNA",214,6,22,0,,0,0,0,4,0,12
2005,6,16,4,1120,1120,1259,1306,"DL",1065,"N996DL",99,106,77,-7,0,"ORF","ATL",516,13,9,0,,0,0,0,0,0,0
2005,6,17,5,1023,1025,1305,1318,"DL",721,"N962DL",102,113,77,-13,-2,"ORD","ATL",606,12,13,0,,0,0,0,0,0,0
2005,6,17,5,2041,2045,2116,2117,"DL",798,"N920DL",95,92,62,-1,-4,"ATL","IND",432,10,23,0,,0,0,0,0,0,0
2005,6,17,5,1820,1820,1926,1932,"DL",1014,"N901DL",126,132,98,-6,0,"ATL","IAH",689,7,21,0,,0,0,0,0,0,0
2005,6,17,5,459,500,636,649,"DL",1872,"N996DL",97,109,78,-13,-1,"ORF","ATL",516,7,12,0,,0,0,0,0,0,0
2005,6,18,6,2119,2100,2321,2310,"DL",494,"N3739",122,130,98,11,19,"ATL","EWR",745,5,19,0,,0,0,0,0,0,0
2005,6,18,6,1328,1335,1808,1829,"DL",1847,"N3744D",160,174,142,-21,-7,"COS","ATL",1185,6,12,0,,0,0,0,0,0,0
2005,6,19,7,808,815,917,935,"DL",1053,"N319DL",69,80,44,-18,-7,"CLT","ATL",227,10,15,0,,0,0,0,0,0,0
2005,6,19,7,830,835,1103,1108,"DL",1140,"N633DL",153,153,122,-5,-5,"ATL","BOS",946,12,19,0,,0,0,0,0,0,0
2005,6,19,7,848,850,1034,1038,"DL",1832,"N393DA",106,108,78,-4,-2,"IAD","ATL",533,10,18,0,,0,0,0,0,0,0
2005,7,31,7,54,55,511,509,"UA",355,"N535UA",197,194,179,2,-1,"ANC","SEA",1449,5,13,0,,0,0,0,0,0,0
2005,7,12,2,1545,1545,1834,1857,"UA",366,"N314UA",109,132,90,-23,0,"ORD","IAD",589,7,12,0,,0,0,0,0,0,0
2005,7,22,5,1453,1450,1829,1815,"UA",395,"N580UA",396,385,370,14,3,"ORD","ANC",2846,5,21,0,,0,0,0,0,0,0
2005,7,8,5,1016,1012,1617,1605,"UA",422,"N925UA",241,233,213,12,4,"DEN","EWR",1605,5,23,0,,0,0,0,0,0,0
2005,7,10,7,2134,2100,21,2356,"UA",470,"N816UA",107,116,86,25,34,"ORD","PHL",678,4,17,0,,0,25,0,0,0,0
2005,7,1,5,2219,2115,15,2323,"UA",586,"N588UA",56,68,38,52,64,"ORD","DTW",235,5,13,0,,0,26,0,0,0,26
2005,7,5,2,1536,1455,1923,1755,"UA",618,"N822UA",167,120,142,88,41,"ORD","DCA",612,5,20,0,,0,27,0,47,0,14
2005,7,21,4,,1645,,1758,"UA",625,"000000",,133,,,,"DCA","ORD",612,0,0,1,"A",0,0,0,0,0,0
2005,7,12,2,1900,1905,2257,2204,"UA",626,"N818UA",177,119,81,53,-5,"ORD","DCA",612,4,92,0,,0,0,0,53,0,0
2005,7,24,7,1358,1400,1716,1729,"UA",648,"N569UA",138,149,92,-13,-2,"ORD","EWR",719,5,41,0,,0,0,0,0,0,0
2005,7,2,6,639,640,800,808,"UA",704,"N419UA",81,88,64,-8,-1,"SAN","SFO",447,5,12,0,,0,0,0,0,0,0
2005,7,14,4,1409,1400,1744,1731,"UA",720,"N797UA",155,151,129,13,9,"SFO","DEN",967,8,18,0,,0,0,0,0,0,0
2005,7,11,1,900,905,1145,1148,"UA",733,"N310UA",165,163,135,-3,-5,"IAD","MIA",921,3,27,0,,0,0,0,0,0,0
2005,7,30,6,1636,1345,2224,1952,"UA",855,"N579UA",228,247,207,152,171,"LAX","ORD",1745,6,15,0,,0,152,0,0,0,0
2005,7,17,7,1109,1115,1922,1916,"UA",924,"N462UA",313,301,287,6,-6,"LAX","IAD",2288,8,18,0,,0,0,0,0,0,0
2005,7,16,6,1207,1140,1319,1257,"UA",926,"N422UA",72,77,48,22,27,"LAX","SFO",337,11,13,0,,0,0,0,0,0,22
2005,7,31,7,1350,1250,1536,1448,"UA",964,"N318UA",106,118,89,48,60,"SFO","SEA",679,4,13,0,,0,0,0,0,0,48
2005,7,10,7,2209,2210,2315,2324,"UA",978,"N385UA",66,74,52,-9,-1,"LAX","SFO",337,3,11,0,,0,0,0,0,0,0
2005,7,31,7,1627,1628,1750,1816,"UA",980,"N925UA",83,108,63,-26,-1,"IAD","BOS",413,6,14,0,,0,0,0,0,0,0
2005,7,24,7,2143,2120,2252,2238,"UA",991,"N509UA",129,138,112,14,23,"DEN","LAX",862,5,12,0,,0,0,0,0,0,0
2005,7,16,6,1839,1808,1937,1911,"UA",1143,"N398UA",118,123,90,26,31,"DFW","DEN",641,5,23,0,,0,0,0,0,0,26
2005,7,31,7,1617,1600,1826,1817,"UA",1148,"N376UA",69,77,47,9,17,"ORD","CMH",296,2,20,0,,0,0,0,0,0,0
2005,7,13,3,609,615,816,830,"UA",1174,"N589UA",127,135,111,-14,-6,"LAX","PDX",834,2,14,0,,0,0,0,0,0,0
2005,7,28,4,1201,1151,1344,1338,"UA",1195,"N924UA",163,167,147,6,10,"DEN","SEA",1024,5,11,0,,0,0,0,0,0,0
2005,7,12,2,1824,1825,2252,2222,"UA",1206,"N936UA",208,177,142,30,-1,"ORD","RSW",1120,4,62,0,,0,0,0,30,0,0
2005,7,17,7,1152,1200,1234,1250,"UA",1231,"N925UA",102,110,91,-16,-8,"DEN","TUS",639,3,8,0,,0,0,0,0,0,0
2005,7,21,4,823,824,951,1000,"UA",1247,"N805UA",208,216,188,-9,-1,"DFW","SFO",1464,5,15,0,,0,0,0,0,0,0
2005,7,1,5,1612,1515,1721,1627,"UA",1417,"N492UA",129,132,115,54,57,"DEN","RNO",804,3,11,0,,0,11,0,0,0,43
2005,7,20,3,1227,1215,1800,1750,"UA",1428,"N482UA",213,215,190,10,12,"DEN","MCO",1545,3,20,0,,0,0,0,0,0,0
2005,7,4,1,1540,1537,1632,1629,"UA",1489,"N469UA",112,112,87,3,3,"DEN","LAS",629,10,15,0,,0,0,0,0,0,0
2005,7,21,4,1125,1125,1307,1259,"UA",1490,"N448UA",102,94,66,8,0,"SFO","LAS",414,7,29,0,,0,0,0,0,0,0
2005,7,21,4,1436,1428,1612,1615,"UA",1491,"N440UA",156,167,137,-3,8,"MSY","DEN",1062,4,15,0,,0,0,0,0,0,0
2005,7,9,6,1922,1925,2055,2124,"UA",1519,"N448UA",153,179,133,-29,-3,"MCO","ORD",1005,9,11,0,,0,0,0,0,0,0
2005,7,10,7,2154,2200,2400,16,"UA",1521,"N459UA",126,136,109,-16,-6,"IAD","TPA",810,4,13,0,,0,0,0,0,0,0
2005,7,14,4,1955,1830,2317,2212,"UA",1568,"N448UA",142,162,128,65,85,"ORD","TPA",1012,3,11,0,,0,5,0,0,0,60
2005,7,7,4,920,920,1116,1133,"UA",1572,"N446UA",116,133,104,-17,0,"TPA","IAD",810,4,8,0,,0,0,0,0,0,0
2005,7,6,3,848,850,1051,1045,"US",1,"N183UW",303,295,275,6,-2,"PIT","LAX",2136,7,21,0,,0,0,0,0,0,0
2005,7,7,4,1145,1150,1923,1923,"US",10,"N170UW",278,273,261,0,-5,"LAX","PIT",2136,9,8,0,,0,0,0,0,0,0
2005,7,8,5,1356,1400,2125,2145,"US",30,"N625AU",269,285,259,-20,-4,"LAS","PHL",2176,2,8,0,,0,0,0,0,0,0
2005,7,25,1,1826,1810,2106,2106,"US",43,"N353US",160,176,128,0,16,"PHL","MIA",1013,2,30,0,,0,0,0,0,0,0
2005,7,17,7,2214,2210,539,533,"US",90,"N106UW",265,263,247,6,4,"SAN","CLT",2077,7,11,0,,0,0,0,0,0,0
2005,7,4,1,1037,1045,1858,1852,"US",100,"N762UW",321,307,296,6,-8,"SAN","PHL",2369,8,17,0,,0,0,0,0,0,0
2005,7,25,1,946,920,1104,1046,"US",121,"N170UW",198,206,170,18,26,"CLT","DEN",1337,8,20,0,,0,0,0,0,0,18
2005,7,3,7,1656,1700,1927,1929,"US",197,"N775AU",151,149,121,-2,-4,"PHL","MCO",861,5,25,0,,0,0,0,0,0,0
2005,7,1,5,2002,1920,2203,2128,"US",284,"N606AU",121,128,95,35,42,"CLT","BOS",728,14,12,0,,0,0,0,0,0,35
2005,7,31,7,622,620,724,726,"US",393,"N335US",62,66,50,-2,2,"BUF","DCA",296,3,9,0,,0,0,0,0,0,0
2005,7,28,4,909,910,1137,1137,"US",423,"N443US",88,87,68,0,-1,"IND","CLT",428,10,10,0,,0,0,0,0,0,0
2005,7,25,1,1009,945,1127,1117,"US",443,"N622AU",78,92,65,10,24,"CLT","MCO",468,5,8,0,,0,0,0,0,0,0
2005,7,15,5,1817,1810,2004,1959,"US",464,"N427US",107,109,94,5,7,"RSW","CLT",600,4,9,0,,0,0,0,0,0,0
2005,7,8,5,1222,1225,1303,1317,"US",468,"N422US",41,52,31,-14,-3,"RDU","CLT",130,3,7,0,,0,0,0,0,0,0
2005,7,31,7,1820,1820,1922,1920,"US",476,"N724UW",62,60,43,2,0,"RIC","PHL",198,11,8,0,,0,0,0,0,0,0
2005,7,21,4,1146,1150,1257,1304,"US",553,"N175UW",71,74,54,-7,-4,"DCA","CLT",331,6,11,0,,0,0,0,0,0,0
2005,7,24,7,2101,2100,2142,2144,"US",641,"N340US",41,44,28,-2,1,"CLT","GSO",83,3,10,0,,0,0,0,0,0,0
2005,7,19,2,1534,1525,1758,1802,"US",647,"N778AU",144,157,122,-4,9,"PHL","PBI",951,5,17,0,,0,0,0,0,0,0
2005,7,23,6,1932,1910,2153,2154,"US",706,"N182UW",141,164,126,-1,22,"FLL","PHL",992,4,11,0,,0,0,0,0,0,0
2005,7,19,2,2137,2010,2301,2134,"US",776,"N389US",84,84,68,87,87,"MHT","PHL",290,4,12,0,,0,0,0,0,0,87
2005,7,14,4,1425,1405,1505,1452,"US",920,"N375US",40,47,27,13,20,"CLT","GSO",83,3,10,0,,0,0,0,0,0,0
2005,7,27,3,945,945,1306,1318,"US",920,"N391US",141,153,125,-12,0,"IAH","CLT",913,6,10,0,,0,0,0,0,0,0
2005,7,16,6,1813,1725,2025,1941,"US",964,"N529AU",132,136,115,44,48,"TPA","PIT",873,5,12,0,,0,9,23,0,0,12
2005,7,12,2,747,755,833,846,"US",992,"N625AU",46,51,32,-13,-8,"BWI","PHL",90,5,9,0,,0,0,0,0,0,0
2005,7,12,2,1115,1115,1243,1252,"US",1021,"N445US",88,97,69,-9,0,"CLT","TPA",508,2,17,0,,0,0,0,0,0,0
2005,7,4,1,716,715,805,812,"US",1057,"N449US",49,57,38,-7,1,"ILM","CLT",185,5,6,0,,0,0,0,0,0,0
2005,7,10,7,1914,1925,2209,2212,"US",1070,"N765UW",115,107,104,-3,-11,"MSY","CLT",651,6,5,0,,0,0,0,0,0,0
2005,7,14,4,2120,2050,2300,2222,"US",1170,"N522AU",100,92,53,38,30,"PHL","RDU",336,5,42,0,,0,20,0,8,0,10
2005,7,29,5,1747,1725,1846,1815,"US",1215,"N420US",59,50,36,31,22,"RDU","CLT",130,5,18,0,,0,0,0,9,0,22
2005,7,31,7,813,815,944,955,"US",1226,"N406US",91,100,79,-11,-2,"DTW","CLT",500,2,10,0,,0,0,0,0,0,0
2005,7,30,6,1928,1925,2056,2112,"US",1236,"N780AU",88,107,72,-16,3,"CLT","ROC",573,2,14,0,,0,0,0,0,0,0
2005,7,20,3,1734,1740,1844,1854,"US",1278,"N760UW",70,74,58,-10,-6,"DCA","PVD",357,3,9,0,,0,0,0,0,0,0
2005,7,9,6,1556,1600,1642,1654,"US",1295,"N114UW",46,54,31,-12,-4,"CLT","MYR",156,4,11,0,,0,0,0,0,0,0
2005,7,19,2,1559,1600,1645,1654,"US",1295,"N122UW",46,54,31,-9,-1,"CLT","MYR",156,4,11,0,,0,0,0,0,0,0
2005,7,22,5,619,605,722,707,"US",1452,"N511AU",63,62,44,15,14,"SAV","CLT",213,6,13,0,,0,14,0,1,0,0
2005,7,20,3,1434,1435,1549,1609,"US",1607,"N804MD",135,154,123,-20,-1,"DCA","MCI",950,3,9,0,,0,0,0,0,0,0
2005,7,28,4,1239,1215,1443,1430,"US",1685,"N813MA",124,135,98,13,24,"PHL","ATL",665,12,14,0,,0,0,0,0,0,0
2005,7,19,2,1418,1415,1531,1537,"US",1820,"N819MD",73,82,62,-6,3,"PVD","DCA",357,3,8,0,,0,0,0,0,0,0
2005,7,2,6,1650,1600,1743,1704,"US",2178,"N743UW",53,64,37,39,50,"DCA","LGA",214,2,14,0,,0,6,0,0,0,33
2005,7,1,5,1537,1520,1631,1620,"WN",1593,"N207",54,60,45,11,17,"BWI","ISP",220,1,8,0,,0,0,0,0,0,0
2005,7,1,5,1205,1155,1305,1300,"WN",1708,"N777",60,65,46,5,10,"OAK","BUR",325,3,11,0,,0,0,0,0,0,0
2005,7,2,6,1600,1600,1655,1655,"WN",1770,"N623SW",115,115,98,0,0,"ABQ","LAX",677,9,8,0,,0,0,0,0,0,0
2005,7,2,6,1400,1400,1833,1855,"WN",1837,"N787",153,175,140,-22,0,"LAS","MCI",1140,3,10,0,,0,0,0,0,0,0
2005,7,2,6,1430,1400,1853,1845,"WN",1468,"N600WN",143,165,133,8,30,"LAS","SAT",1069,2,8,0,,0,0,0,0,0,0
2005,7,2,6,1435,1420,1755,1750,"WN",1404,"N401",140,150,127,5,15,"MDW","TPA",997,3,10,0,,0,0,0,0,0,0
2005,7,2,6,1150,1135,1353,1345,"WN",1187,"N522",123,130,109,8,15,"PDX","LAS",762,6,8,0,,0,0,0,0,0,0
2005,7,2,6,1350,1330,1505,1450,"WN",1920,"N638SW",75,80,62,15,20,"SMF","LAX",373,5,8,0,,0,4,0,0,0,11
2005,7,3,7,1626,1530,1737,1650,"WN",2160,"N745SW",71,80,60,47,56,"PHL","RDU",336,3,8,0,,0,0,0,0,0,47
2005,7,4,1,800,800,903,910,"WN",2675,"N353",63,70,50,-7,0,"BUR","OAK",325,3,10,0,,0,0,0,0,0,0
2005,7,4,1,1659,1630,1802,1740,"WN",1842,"N661SW",63,70,48,22,29,"ONT","PHX",325,4,11,0,,0,0,0,0,0,22
2005,7,4,1,2220,2200,2310,2255,"WN",2908,"N744SW",50,55,38,15,20,"TPA","FLL",197,2,10,0,,0,2,0,0,0,13
2005,7,5,2,820,820,930,925,"WN",280,"N724",70,65,55,5,0,"BDL","BWI",283,5,10,0,,0,0,0,0,0,0
2005,7,5,2,1318,1305,1439,1430,"WN",2670,"N353",81,85,62,9,13,"LAS","TUS",365,3,16,0,,0,0,0,0,0,0
2005,7,5,2,600,600,715,715,"WN",1280,"N775",75,75,60,0,0,"OAK","LAX",337,5,10,0,,0,0,0,0,0,0
2005,7,5,2,1150,1150,1440,1450,"WN",332,"N204",170,180,158,-10,0,"PVD","TPA",1137,4,8,0,,0,0,0,0,0,0
2005,7,6,3,930,930,1040,1040,"WN",1194,"N750",70,70,52,0,0,"BDL","PHL",196,4,14,0,,0,0,0,0,0,0
2005,7,6,3,1910,1905,2010,2015,"WN",126,"N710SW",60,70,52,-5,5,"BUR","SMF",358,2,6,0,,0,0,0,0,0,0
2005,7,6,3,1025,1025,1120,1115,"WN",2533,"N487",55,50,37,5,0,"BWI","ORF",159,3,15,0,,0,0,0,0,0,0
2005,7,6,3,1123,1115,1240,1240,"WN",1271,"N320",77,85,66,0,8,"IND","MCI",451,2,9,0,,0,0,0,0,0,0
2005,7,6,3,1045,1045,1140,1145,"WN",1130,"N628SW",55,60,46,-5,0,"SJC","BUR",296,3,6,0,,0,0,0,0,0,0
2005,7,7,4,1930,1930,2222,2225,"WN",2044,"N667SW",112,115,100,-3,0,"ABQ","MCI",718,2,10,0,,0,0,0,0,0,0
2005,7,7,4,940,940,1040,1040,"WN",2073,"N465",60,60,37,0,0,"LAS","SNA",226,8,15,0,,0,0,0,0,0,0
2005,7,7,4,1335,1330,1920,1925,"WN",281,"N738",225,235,210,-5,5,"SAN","BNA",1751,5,10,0,,0,0,0,0,0,0
2005,7,8,5,2227,2215,2322,2315,"WN",738,"N479",55,60,47,7,12,"LAX","LAS",236,4,4,0,,0,0,0,0,0,0
2005,7,8,5,2044,2040,2309,2315,"WN",783,"N665WN",145,155,134,-6,4,"PHX","PDX",1009,3,8,0,,0,0,0,0,0,0
2005,7,8,5,1842,1830,1957,1945,"WN",75,"N319",75,75,60,12,12,"PVD","BWI",328,2,13,0,,0,0,0,0,0,0
2005,7,9,6,1730,1730,1842,1850,"WN",663,"N320",72,80,57,-8,0,"MDW","MCI",405,3,12,0,,0,0,0,0,0,0
2005,7,9,6,1110,1100,1217,1215,"WN",2057,"N399WN",67,75,52,2,10,"OAK","LAX",337,6,9,0,,0,0,0,0,0,0
2005,7,9,6,1533,1530,1643,1650,"WN",2160,"N378SW",70,80,55,-7,3,"PHL","RDU",336,3,12,0,,0,0,0,0,0,0
2005,7,10,7,1435,1435,1600,1605,"WN",542,"N671SW",85,90,72,-5,0,"SDF","BWI",495,4,9,0,,0,0,0,0,0,0
2005,7,11,1,1419,1410,1604,1605,"WN",1182,"N734SW",105,115,90,-1,9,"MDW","JAN",666,3,12,0,,0,0,0,0,0,0
2005,7,11,1,1910,1910,1940,1955,"WN",1901,"N486",150,165,138,-15,0,"OMA","LAS",1099,7,5,0,,0,0,0,0,0,0
2005,7,12,2,1700,1700,1809,1800,"WN",401,"N515",69,60,44,9,0,"DAL","LBB",293,2,23,0,,0,0,0,0,0,0
2005,7,12,2,1700,1700,1800,1800,"WN",2014,"N313",60,60,44,0,0,"PHX","LAS",256,4,12,0,,0,0,0,0,0,0
2005,7,13,3,2005,2005,2200,2210,"WN",2942,"N329SW",115,125,101,-10,0,"SEA","OAK",671,5,9,0,,0,0,0,0,0,0
2005,7,14,4,2230,2205,2343,2310,"WN",2101,"N401",73,65,50,33,25,"BWI","BDL",283,13,10,0,,0,0,0,8,0,25
2005,7,15,5,755,755,1325,1325,"WN",1225,"N780",210,210,195,0,0,"LAS","MDW",1521,5,10,0,,0,0,0,0,0,0
2005,7,16,6,1254,1215,1843,1810,"WN",350,"N477",229,235,216,33,39,"LAX","MDW",1750,3,10,0,,0,33,0,0,0,0
2005,7,16,6,815,815,1020,1035,"WN",848,"N511",65,80,52,-15,0,"PHX","ELP",347,2,11,0,,0,0,0,0,0,0
2005,7,17,7,1939,1930,25,5,"WN",2310,"N706SW",166,155,140,20,9,"PHX","MCI",1044,5,21,0,,0,0,0,11,0,9
2005,7,18,1,1829,1720,1938,1810,"WN",599,"N389SW",69,50,59,88,69,"HOU","SAT",192,3,7,0,,0,0,0,19,0,69
2005,7,18,1,1909,1730,1935,1805,"WN",2540,"N416",86,95,73,90,99,"TPA","MSY",487,4,9,0,,0,4,0,0,0,86
2005,7,19,2,1110,1110,1355,1350,"WN",1001,"N509",105,100,93,5,0,"BNA","TPA",612,5,7,0,,0,0,0,0,0,0
2005,7,19,2,1700,1700,1816,1810,"WN",995,"N641SW",76,70,50,6,0,"LAX","OAK",337,6,20,0,,0,0,0,0,0,0
2005,7,20,3,1815,1815,1908,1915,"WN",2272,"N422",53,60,41,-7,0,"LAS","SAN",258,2,10,0,,0,0,0,0,0,0
2005,7,20,3,655,645,928,930,"WN",2655,"N647SW",93,105,86,-2,10,"OAK","SLC",588,2,5,0,,0,0,0,0,0,0
2005,7,20,3,2120,2010,2225,2110,"WN",1040,"N524",65,60,50,75,70,"OKC","MCI",313,5,10,0,,0,0,0,5,0,70
2005,7,21,4,2015,2005,2303,2230,"WN",263,"N331",168,145,128,33,10,"BWI","PBI",883,3,37,0,,0,5,0,23,0,5
2005,7,21,4,1255,1255,1340,1340,"WN",21,"N311",45,45,31,0,0,"HOU","CRP",187,5,9,0,,0,0,0,0,0,0
2005,7,21,4,1818,1720,1948,1830,"WN",2587,"N368",90,70,64,78,58,"SAN","PHX",304,6,20,0,,0,11,0,20,0,47
2005,7,22,5,1025,1025,1232,1250,"WN",2863,"N747",247,265,230,-18,0,"MDW","SMF",1790,2,15,0,,0,0,0,0,0,0
2005,7,22,5,1040,1040,1239,1245,"WN",593,"N338",119,125,107,-6,0,"SEA","SJC",697,2,10,0,,0,0,0,0,0,0
2005,7,23,6,1755,1730,1915,1850,"WN",96,"N399WN",80,80,62,25,25,"BWI","MHT",377,3,15,0,,0,15,0,0,0,10
2005,7,23,6,1915,1915,2132,2125,"WN",683,"N304SW",137,130,117,7,0,"TPA","CMH",829,5,15,0,,0,0,0,0,0,0
2005,7,24,7,730,730,838,845,"WN",952,"N617SW",68,75,54,-7,0,"OAK","LAX",337,5,9,0,,0,0,0,0,0,0
2005,7,25,1,1244,1220,1344,1320,"WN",1444,"N323",60,60,47,24,24,"DAL","LIT",296,4,9,0,,0,0,0,0,12,12
2005,7,25,1,1710,1710,1942,1940,"WN",2731,"N642WN",92,90,73,2,0,"ELP","AUS",528,4,15,0,,0,0,0,0,0,0
2005,7,25,1,1510,1500,1736,1730,"WN",1064,"N661SW",86,90,67,6,10,"STL","DTW",440,6,13,0,,0,0,0,0,0,0
2005,7,26,2,1625,1615,1825,1830,"WN",1120,"N303SW",120,135,107,-5,10,"BWI","MCO",787,5,8,0,,0,0,0,0,0,0
2005,7,26,2,1239,1230,1455,1455,"WN",1536,"N712SW",76,85,57,0,9,"LAS","SLC",368,3,16,0,,0,0,0,0,0,0
2005,7,26,2,2210,2135,2245,2220,"WN",1037,"N667SW",155,165,141,25,35,"MCI","PHX",1044,4,10,0,,0,3,0,0,0,22
2005,7,26,2,2115,2110,2232,2235,"WN",697,"N457",77,85,69,-3,5,"SMF","SAN",480,1,7,0,,0,0,0,0,0,0
2005,7,27,3,1315,1315,1443,1355,"WN",216,"N746SW",148,100,85,48,0,"BWI","IND",515,8,55,0,,0,0,0,48,0,0
2005,7,27,3,1520,1500,1633,1620,"WN",1562,"N678",73,80,63,13,20,"LIT","HOU",393,1,9,0,,0,0,0,0,0,0
2005,7,28,4,1818,1815,1910,1910,"WN",92,"N394SW",52,55,35,0,3,"AUS","DAL",189,2,15,0,,0,0,0,0,0,0
2005,7,28,4,1545,1545,1613,1615,"WN",453,"N608SW",88,90,72,-2,0,"CLE","BNA",448,3,13,0,,0,0,0,0,0,0
2005,7,28,4,1453,1420,1547,1515,"WN",983,"N524",54,55,45,32,33,"DAL","SAT",248,2,7,0,,0,32,0,0,0,0
2005,7,28,4,1530,1530,1603,1610,"WN",1965,"N636WN",153,160,143,-7,0,"HOU","PHX",1020,3,7,0,,0,0,0,0,0,0
2005,7,28,4,835,835,945,955,"WN",2863,"N786",130,140,120,-10,0,"ISP","MDW",765,5,5,0,,0,0,0,0,0,0
2005,7,28,4,1935,1905,2050,2020,"WN",1344,"N621SW",75,75,61,30,30,"OAK","ONT",361,4,10,0,,0,0,0,0,0,30
2005,7,28,4,1040,1040,1154,1200,"WN",110,"N711HK",74,80,59,-6,0,"SMF","LAX",373,7,8,0,,0,0,0,0,0,0
