Warehouse,Product_Code,SupplierID,ManufID,WH1,WH2,WH3,WH4,Time_Enroute,Destination,Miles,f1,f2,f3,f4,f5,capacity,prodx,cost,Product_Code_Warehouse,xProd_vecm,production_quantity,Forecast,Product_Category,WarehouseID,Warehouse_City,Warehouse_State,Warehouse_Region,Type,Color,Address,Lat,Long
W2,Product_1648,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,2664.0,Product_1648S1M1W2,0.05,Product_1648_W2,Product_1648S1M1W2,2664.0,9530,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1648,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,2915.0,Product_1648S2M3W2,0.05,Product_1648_W2,Product_1648S2M3W2,2915.0,9530,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1648,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,2049.0,Product_1648S3M3W2,0.05,Product_1648_W2,Product_1648S3M3W2,2049.0,9530,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1648,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,2041.0,Product_1648S4M1W2,0.05,Product_1648_W2,Product_1648S4M1W2,1707.0,9530,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1649,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1649S2M3W2,0.09,Product_1649_W2,Product_1649S2M3W2,2.0,2,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1650,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,96.0,Product_1650S1M1W2,0.07,Product_1650_W2,Product_1650S1M1W2,96.0,393,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1650,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,108.0,Product_1650S2M3W2,0.07,Product_1650_W2,Product_1650S2M3W2,108.0,393,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1650,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,109.0,Product_1650S3M3W2,0.07,Product_1650_W2,Product_1650S3M3W2,109.0,393,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1650,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,84.0,Product_1650S4M1W2,0.07,Product_1650_W2,Product_1650S4M1W2,71.0,393,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1651,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,311.0,Product_1651S1M1W2,0.1,Product_1651_W2,Product_1651S1M1W2,311.0,951,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1651,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,241.0,Product_1651S2M3W2,0.1,Product_1651_W2,Product_1651S2M3W2,241.0,951,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1651,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,257.0,Product_1651S3M3W2,0.1,Product_1651_W2,Product_1651S3M3W2,257.0,951,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1651,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,287.0,Product_1651S4M1W2,0.1,Product_1651_W2,Product_1651S4M1W2,68.0,951,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1652,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,5058.0,Product_1652S1M1W2,0.09,Product_1652_W2,Product_1652S1M1W2,5058.0,19141,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1652,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,4596.0,Product_1652S2M3W2,0.09,Product_1652_W2,Product_1652S2M3W2,4596.0,19141,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1652,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,5201.0,Product_1652S3M3W2,0.09,Product_1652_W2,Product_1652S3M3W2,5201.0,19141,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1652,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,5621.0,Product_1652S4M1W2,0.09,Product_1652_W2,Product_1652S4M1W2,3024.0,19141,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1653,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,3991.0,Product_1653S1M1W2,0.03,Product_1653_W2,Product_1653S1M1W2,3991.0,10740,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1653,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,2332.0,Product_1653S2M3W2,0.03,Product_1653_W2,Product_1653S2M3W2,2332.0,10740,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1653,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,3285.0,Product_1653S3M3W2,0.03,Product_1653_W2,Product_1653S3M3W2,3285.0,10740,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1653,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,2336.0,Product_1653S4M1W2,0.03,Product_1653_W2,Product_1653S4M1W2,485.0,10740,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1656,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,20.0,Product_1656S2M3W2,0.06,Product_1656_W2,Product_1656S2M3W2,17.0,18,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1657,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1657S2M3W2,0.05,Product_1657_W2,Product_1657S2M3W2,5.0,5,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1658,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1658S2M3W2,0.03,Product_1658_W2,Product_1658S2M3W2,9.0,9,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1659,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,35.0,Product_1659S1M1W2,0.08,Product_1659_W2,Product_1659S1M1W2,35.0,137,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1659,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,26.0,Product_1659S2M3W2,0.08,Product_1659_W2,Product_1659S2M3W2,26.0,137,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1659,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,48.0,Product_1659S3M3W2,0.08,Product_1659_W2,Product_1659S3M3W2,48.0,137,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1659,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,38.0,Product_1659S4M1W2,0.08,Product_1659_W2,Product_1659S4M1W2,25.0,137,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1660,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,17.0,Product_1660S1M1W2,0.08,Product_1660_W2,Product_1660S1M1W2,17.0,70,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1660,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,16.0,Product_1660S2M3W2,0.08,Product_1660_W2,Product_1660S2M3W2,16.0,70,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1660,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,15.0,Product_1660S3M3W2,0.08,Product_1660_W2,Product_1660S3M3W2,15.0,70,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1660,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,14.0,Product_1660S4M1W2,0.08,Product_1660_W2,Product_1660S4M1W2,14.0,70,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1661,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,43.0,Product_1661S1M1W2,0.03,Product_1661_W2,Product_1661S1M1W2,43.0,199,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1661,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,60.0,Product_1661S2M3W2,0.03,Product_1661_W2,Product_1661S2M3W2,60.0,199,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1661,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,65.0,Product_1661S3M3W2,0.03,Product_1661_W2,Product_1661S3M3W2,63.0,199,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1662,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1662S2M3W2,0.1,Product_1662_W2,Product_1662S2M3W2,3.0,3,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1663,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,11.0,Product_1663S1M1W2,0.05,Product_1663_W2,Product_1663S1M1W2,11.0,53,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1663,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,19.0,Product_1663S2M3W2,0.05,Product_1663_W2,Product_1663S2M3W2,19.0,53,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1663,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,17.0,Product_1663S3M3W2,0.05,Product_1663_W2,Product_1663S3M3W2,17.0,53,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1663,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,11.0,Product_1663S4M1W2,0.05,Product_1663_W2,Product_1663S4M1W2,3.0,53,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1664,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1664S2M3W2,0.1,Product_1664_W2,Product_1664S2M3W2,45.0,45,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1665,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1665S2M3W2,0.06,Product_1665_W2,Product_1665S2M3W2,3.0,3,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1666,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1666S2M3W2,0.09,Product_1666_W2,Product_1666S2M3W2,50.0,51,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1667,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,54.0,Product_1667S1M1W2,0.08,Product_1667_W2,Product_1667S1M1W2,54.0,247,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1667,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,53.0,Product_1667S2M3W2,0.08,Product_1667_W2,Product_1667S2M3W2,53.0,247,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1667,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,65.0,Product_1667S3M3W2,0.08,Product_1667_W2,Product_1667S3M3W2,65.0,247,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1667,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,78.0,Product_1667S4M1W2,0.08,Product_1667_W2,Product_1667S4M1W2,68.0,247,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1668,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1668S2M3W2,0.02,Product_1668_W2,Product_1668S2M3W2,18.0,19,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1669,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,120.0,Product_1669S2M3W2,0.1,Product_1669_W2,Product_1669S2M3W2,25.0,26,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1670,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1670S2M3W2,0.07,Product_1670_W2,Product_1670S2M3W2,26.0,26,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1671,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1671S2M3W2,0.08,Product_1671_W2,Product_1671S2M3W2,9.0,9,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1672,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,259.0,Product_1672S2M3W2,0.05,Product_1672_W2,Product_1672S2M3W2,259.0,339,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1672,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,151.0,Product_1672S3M3W2,0.05,Product_1672_W2,Product_1672S3M3W2,59.0,339,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1673,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1673S2M3W2,0.03,Product_1673_W2,Product_1673S2M3W2,13.0,13,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1674,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,29.0,Product_1674S1M1W2,0.07,Product_1674_W2,Product_1674S1M1W2,29.0,153,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1674,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,36.0,Product_1674S2M3W2,0.07,Product_1674_W2,Product_1674S2M3W2,36.0,153,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1674,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,44.0,Product_1674S3M3W2,0.07,Product_1674_W2,Product_1674S3M3W2,44.0,153,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1674,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,49.0,Product_1674S4M1W2,0.07,Product_1674_W2,Product_1674S4M1W2,40.0,153,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1675,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,281.0,Product_1675S1M1W2,0.1,Product_1675_W2,Product_1675S1M1W2,281.0,820,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1675,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,293.0,Product_1675S2M3W2,0.1,Product_1675_W2,Product_1675S2M3W2,293.0,820,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1675,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,180.0,Product_1675S3M3W2,0.1,Product_1675_W2,Product_1675S3M3W2,180.0,820,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1675,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,175.0,Product_1675S4M1W2,0.1,Product_1675_W2,Product_1675S4M1W2,25.0,820,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1676,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,39.0,Product_1676S1M1W2,0.05,Product_1676_W2,Product_1676S1M1W2,39.0,156,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1676,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,60.0,Product_1676S2M3W2,0.05,Product_1676_W2,Product_1676S2M3W2,60.0,156,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1676,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,42.0,Product_1676S3M3W2,0.05,Product_1676_W2,Product_1676S3M3W2,42.0,156,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1676,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,50.0,Product_1676S4M1W2,0.05,Product_1676_W2,Product_1676S4M1W2,1.0,156,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1677,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1677S2M3W2,0.03,Product_1677_W2,Product_1677S2M3W2,13.0,13,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1678,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,16.0,Product_1678S1M1W2,0.03,Product_1678_W2,Product_1678S1M1W2,16.0,81,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1678,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,26.0,Product_1678S2M3W2,0.03,Product_1678_W2,Product_1678S2M3W2,26.0,81,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1678,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,25.0,Product_1678S3M3W2,0.03,Product_1678_W2,Product_1678S3M3W2,25.0,81,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1679,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1679S2M3W2,0.03,Product_1679_W2,Product_1679S2M3W2,10.0,11,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1680,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,33.0,Product_1680S1M1W2,0.06,Product_1680_W2,Product_1680S1M1W2,33.0,131,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1680,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,38.0,Product_1680S2M3W2,0.06,Product_1680_W2,Product_1680S2M3W2,38.0,131,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1680,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,48.0,Product_1680S3M3W2,0.06,Product_1680_W2,Product_1680S3M3W2,48.0,131,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1681,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1681S2M3W2,0.05,Product_1681_W2,Product_1681S2M3W2,2.0,2,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1682,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1682S2M3W2,0.07,Product_1682_W2,Product_1682S2M3W2,3.0,3,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1683,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1683S2M3W2,0.04,Product_1683_W2,Product_1683S2M3W2,18.0,18,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1684,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,42.0,Product_1684S1M1W2,0.04,Product_1684_W2,Product_1684S1M1W2,37.0,161,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1684,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,63.0,Product_1684S2M3W2,0.04,Product_1684_W2,Product_1684S2M3W2,63.0,161,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1684,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,52.0,Product_1684S3M3W2,0.04,Product_1684_W2,Product_1684S3M3W2,52.0,161,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1685,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1685S2M3W2,0.08,Product_1685_W2,Product_1685S2M3W2,1.0,1,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1686,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1686S2M3W2,0.06,Product_1686_W2,Product_1686S2M3W2,41.0,42,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1688,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1688S2M3W2,0.07,Product_1688_W2,Product_1688S2M3W2,16.0,17,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1689,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1689S2M3W2,0.03,Product_1689_W2,Product_1689S2M3W2,5.0,5,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1690,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1690S2M3W2,0.1,Product_1690_W2,Product_1690S2M3W2,1.0,1,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1691,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1691S2M3W2,0.05,Product_1691_W2,Product_1691S2M3W2,17.0,18,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1692,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1692S2M3W2,0.02,Product_1692_W2,Product_1692S2M3W2,3.0,3,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1693,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1693S2M3W2,0.08,Product_1693_W2,Product_1693S2M3W2,8.0,8,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1694,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1694S2M3W2,0.04,Product_1694_W2,Product_1694S2M3W2,12.0,13,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1695,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1695S2M3W2,0.01,Product_1695_W2,Product_1695S2M3W2,1.0,1,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1696,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1696S2M3W2,0.06,Product_1696_W2,Product_1696S2M3W2,24.0,24,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1697,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_1697S2M3W2,0.05,Product_1697_W2,Product_1697S2M3W2,3.0,3,Category_021,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1699,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,16.0,Product_1699S1M1W2,0.1,Product_1699_W2,Product_1699S1M1W2,16.0,79,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_1699,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,18.0,Product_1699S2M3W2,0.1,Product_1699_W2,Product_1699S2M3W2,18.0,79,Category_026,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
